collection,date_text,date_qualifier,date_single,date_range_end,extent_physical,form,form_authority,form_URI,identifier,language,name 1,name_authority 1,name_authority_URI 1,name_role 1,name_role_URI 1,name 2,name_authority 2,name_role 2,name_role_URI 2,relatedItem@type=host_titlePart,place_of_origin 1,place_of_origin_URI 1,place_of_origin 2,place_of_origin_URL 2,project_title,project_url,note,note 2,record_source,repository,rights,shelf_locator,subject_geographic,subject_geographic_coordinates,subject_geographic_authority,subject_name 1,subject_name_authority 1,subject_name_URI 1,subject_name 2,subject_name_authority,subject_name_URI 2,subject_name 3,subject_name_authority 3,subject_name_URI 3,subject_topical 1,subject_topical_authority 1,subject_topical_URI 1,subject_topical 2,title_initial_article,title_of_work,internet_media_type,digital_origin,item_type,language_of_cataloging,record_origin
Estes Kefauver Papers,[1925-1967?],inferred,1925,1967,1 photograph,photographs,aat,http://vocab.getty.edu/aat/300046300,KDP_1511,zxx,unknown,,,Creator,http://id.loc.gov/vocabulary/relators/cre,,,,,,Arkansas,http://id.loc.gov/authorities/names/n79034503,,,Estes Kefauver Image Collection,,,Dates inferred from Archival Collection dates,"University of Tennessee, Knoxville. Libraries","University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",MPA.144,Arkansas,"34.75037N, 92.50044W",http://id.loc.gov/authorities/names/n79034503,"Kefauver, Estes, 1903-1963",naf,http://id.loc.gov/authorities/names/n79144615,,,,,,,Family,lcsh,http://id.loc.gov/authorities/subjects/sh00005743,,,Estes Kefauver with his sisters Nancy and Nora,,reformatted digital,still image,eng,Created and edited in general conformance to MODS Guidelines (Version 3.6).
Estes Kefauver Papers,[1925-1967?],inferred,1925,1967,1 photograph,photographs,aat,http://vocab.getty.edu/aat/300046300,KDP_1519,zxx,unknown,,,Creator,http://id.loc.gov/vocabulary/relators/cre,,,,,,,,,,Estes Kefauver Image Collection,,,Dates inferred from Archival Collection dates,"University of Tennessee, Knoxville. Libraries","University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",MPA.144,,,,"Kefauver, Estes, 1903-1963",naf,http://id.loc.gov/authorities/names/n79144615,,,,,,,Family,lcsh,http://id.loc.gov/authorities/subjects/sh00005743,,,"Estes Kefauver, holding golf clubs and briefcase, stands with his mother",,reformatted digital,still image,eng,Created and edited in general conformance to MODS Guidelines (Version 3.6).
Estes Kefauver Papers,1915,,1915,,1 photograph,photographs,aat,http://vocab.getty.edu/aat/300046300,KDP_1553,zxx,unknown,,,Creator,http://id.loc.gov/vocabulary/relators/cre,,,,,,,,,,Estes Kefauver Image Collection,,"Nancy, Estes and Nora Kefauver, about 1915",,"University of Tennessee, Knoxville. Libraries","University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",MPA.144,,,,"Kefauver, Estes, 1903-1963",naf,http://id.loc.gov/authorities/names/n79144615,,,,,,,Family,lcsh,http://id.loc.gov/authorities/subjects/sh00005743,,,"Nancy, Estes, and Nora Kefauver",,reformatted digital,still image,eng,Created and edited in general conformance to MODS Guidelines (Version 3.6).
Estes Kefauver Papers,11/1/1962,,1962-11-01,,1 photograph,photographs,aat,http://vocab.getty.edu/aat/300046300,KDP_1578,zxx,unknown,,,Creator,http://id.loc.gov/vocabulary/relators/cre,,,,,,,,,,Estes Kefauver Image Collection,,,,"University of Tennessee, Knoxville. Libraries","University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",MPA.144,,,,"Kefauver, Estes, 1903-1963",naf,http://id.loc.gov/authorities/names/n79144615,,,,,,,Family,lcsh,http://id.loc.gov/authorities/subjects/sh00005743,,,Estes Kefauver and family,,reformatted digital,still image,eng,Created and edited in general conformance to MODS Guidelines (Version 3.6).
Estes Kefauver Papers,[1925-1967?],inferred,1925,1967,1 photograph,photographs,aat,http://vocab.getty.edu/aat/300046300,KDP_1580,zxx,unknown,,,Creator,http://id.loc.gov/vocabulary/relators/cre,,,,,,,,,,Estes Kefauver Image Collection,,,Dates inferred from Archival Collection dates,"University of Tennessee, Knoxville. Libraries","University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",MPA.144,,,,"Kefauver, Estes, 1903-1963",naf,http://id.loc.gov/authorities/names/n79144615,,,,,,,Family,lcsh,http://id.loc.gov/authorities/subjects/sh00005743,,,Estes Kefauver and family,,reformatted digital,still image,eng,Created and edited in general conformance to MODS Guidelines (Version 3.6).
Estes Kefauver Papers,1919,,1919,,1 photograph,photographs,aat,http://vocab.getty.edu/aat/300046300,KDP_1582,zxx,unknown,,,Creator,http://id.loc.gov/vocabulary/relators/cre,,,,,,,,,,Estes Kefauver Image Collection,,,,"University of Tennessee, Knoxville. Libraries","University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",MPA.144,,,,"Kefauver, Estes, 1903-1963",naf,http://id.loc.gov/authorities/names/n79144615,,,,,,,Family,lcsh,http://id.loc.gov/authorities/subjects/sh00005743,,,Studio Portrait of Estes Kefauver at age 18,,reformatted digital,still image,eng,Created and edited in general conformance to MODS Guidelines (Version 3.6).
Estes Kefauver Papers,[1925-1967?],inferred,1925,1967,1 photograph,photographs,aat,http://vocab.getty.edu/aat/300046300,KDP_1584,zxx,unknown,,,Creator,http://id.loc.gov/vocabulary/relators/cre,,,,,,,,,,Estes Kefauver Image Collection,,,Dates inferred from Archival Collection dates,"University of Tennessee, Knoxville. Libraries","University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",MPA.144,,,,"Kefauver, Estes, 1903-1963",naf,http://id.loc.gov/authorities/names/n79144615,,,,,,,Family,lcsh,http://id.loc.gov/authorities/subjects/sh00005743,,,Estes Kefauver and family,,reformatted digital,still image,eng,Created and edited in general conformance to MODS Guidelines (Version 3.6).
Estes Kefauver Papers,[1925-1967?],inferred,1925,1967,1 photograph,photographs,aat,http://vocab.getty.edu/aat/300046300,KDP_1586,zxx,unknown,,,Creator,http://id.loc.gov/vocabulary/relators/cre,,,,,,,,,,Estes Kefauver Image Collection,,Kefauver & MG Cantor(?),Dates inferred from Archival Collection dates,"University of Tennessee, Knoxville. Libraries","University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",MPA.144,,,,"Kefauver, Estes, 1903-1963",naf,http://id.loc.gov/authorities/names/n79144615,,,,,,,,,,,,Estes Kefauver and another man look at documents on desk,,reformatted digital,still image,eng,Created and edited in general conformance to MODS Guidelines (Version 3.6).
Estes Kefauver Papers,[1925-1967?],inferred,1925,1967,1 photograph,photographs,aat,http://vocab.getty.edu/aat/300046300,KDP_1605,zxx,"Bailey, Gene",,,Creator,http://id.loc.gov/vocabulary/relators/cre,,,,,,,,,,Estes Kefauver Image Collection,,,Dates inferred from Archival Collection dates,"University of Tennessee, Knoxville. Libraries","University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",MPA.144,,,,"Kefauver, Estes, 1903-1963",naf,http://id.loc.gov/authorities/names/n79144615,,,,,,,Family,lcsh,http://id.loc.gov/authorities/subjects/sh00005743,,,Estes and Nancy Kefauver with children,,reformatted digital,still image,eng,Created and edited in general conformance to MODS Guidelines (Version 3.6).
Estes Kefauver Papers,[1925-1967?],inferred,1925,1967,1 photograph,photographs,aat,http://vocab.getty.edu/aat/300046300,KDP_1619,zxx,"Cravens, Don",,,Creator,http://id.loc.gov/vocabulary/relators/cre,,,,,,,,,,Estes Kefauver Image Collection,,,Dates inferred from Archival Collection dates,"University of Tennessee, Knoxville. Libraries","University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",MPA.144,,,,"Kefauver, Estes, 1903-1963",naf,http://id.loc.gov/authorities/names/n79144615,,,,,,,Family,lcsh,http://id.loc.gov/authorities/subjects/sh00005743,,,"Estes, Nancy and Family at Dinner Table",,reformatted digital,still image,eng,Created and edited in general conformance to MODS Guidelines (Version 3.6).
Estes Kefauver Papers,1954,,1954,,1 photograph,photographs,aat,http://vocab.getty.edu/aat/300046300,KDP_1631,zxx,unknown,,,Creator,http://id.loc.gov/vocabulary/relators/cre,,,,,,Roan Mountain (N.C. and Tenn.),http://id.loc.gov/authorities/subjects/sh90004196,,,Estes Kefauver Image Collection,,"On Roan Mountain, Sunday, June 20, 1954.",,"University of Tennessee, Knoxville. Libraries","University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",MPA.144,Roan Mountain (N.C. and Tenn.),"36.19623N, 82.0704W",http://id.loc.gov/authorities/subjects/sh90004196,"Kefauver, Estes, 1903-1963",naf,http://id.loc.gov/authorities/names/n79144615,,,,,,,,,,,,Estes Kefauver speaks to crowd at Roan Mountain,,reformatted digital,still image,eng,Created and edited in general conformance to MODS Guidelines (Version 3.6).
Estes Kefauver Papers,[1925-1967?],inferred,1925,1967,1 photograph,photographs,aat,http://vocab.getty.edu/aat/300046300,KDP_1641,zxx,unknown,,,Creator,http://id.loc.gov/vocabulary/relators/cre,,,,,,,,,,Estes Kefauver Image Collection,,,Dates inferred from Archival Collection dates,"University of Tennessee, Knoxville. Libraries","University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",MPA.144,,,,,,,,,,,,,Campaigns,lcsh,http://id.loc.gov/authorities/subjects/sh99004832,,,"Boy stands with sign, “Ben Hogan for President. If we must have a golfer, let's have a good one!""",,reformatted digital,still image,eng,Created and edited in general conformance to MODS Guidelines (Version 3.6).
Estes Kefauver Papers,[1925-1967?],inferred,1925,1967,1 photograph,photographs,aat,http://vocab.getty.edu/aat/300046300,KDP_1647,zxx,"Kobe, Albin",,,Creator,http://id.loc.gov/vocabulary/relators/cre,,,,,,,,,,Estes Kefauver Image Collection,,,Dates inferred from Archival Collection dates,"University of Tennessee, Knoxville. Libraries","University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",MPA.144,,,,"Kefauver, Estes, 1903-1963",naf,http://id.loc.gov/authorities/names/n79144615,,,,,,,,,,,,Estes Kefauver stands with unidentified group at party,,reformatted digital,still image,eng,Created and edited in general conformance to MODS Guidelines (Version 3.6).
Estes Kefauver Papers,[1925-1967?],inferred,1925,1967,1 photograph,photographs,aat,http://vocab.getty.edu/aat/300046300,KDP_1649,zxx,Lendinez,,,Creator,http://id.loc.gov/vocabulary/relators/cre,,,,,,Spain,http://id.loc.gov/authorities/names/n79006971,,,Estes Kefauver Image Collection,,,Dates inferred from Archival Collection dates,"University of Tennessee, Knoxville. Libraries","University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",MPA.144,Spain,"40N, 4W",http://id.loc.gov/authorities/names/n79006971,"Kefauver, Estes, 1903-1963",naf,http://id.loc.gov/authorities/names/n79144615,"Kefauver, Nancy, 1912-1967",naf,http://id.loc.gov/authorities/names/no2008122950,,,,,,,,,Estes and Nancy Kefauver in the stands watching a bullfight in Spain,,reformatted digital,still image,eng,Created and edited in general conformance to MODS Guidelines (Version 3.6).
Estes Kefauver Papers,[1925-1967?],inferred,1925,1967,1 photograph,photographs,aat,http://vocab.getty.edu/aat/300046300,KDP_1655,zxx,"Weber, Harry",,,Creator,http://id.loc.gov/vocabulary/relators/cre,,,,,,,,,,Estes Kefauver Image Collection,,,Dates inferred from Archival Collection dates,"University of Tennessee, Knoxville. Libraries","University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",MPA.144,,,,"Kefauver, Estes, 1903-1963",naf,http://id.loc.gov/authorities/names/n79144615,,,,,,,,,,,,Estes Kefauver sits with other men at a social event,,reformatted digital,still image,eng,Created and edited in general conformance to MODS Guidelines (Version 3.6).
Estes Kefauver Papers,[1925-1967?],inferred,1925,1967,1 photograph,photographs,aat,http://vocab.getty.edu/aat/300046300,KDP_1659,zxx,Lendinez,,,Creator,http://id.loc.gov/vocabulary/relators/cre,,,,,,Spain,http://id.loc.gov/authorities/names/n79006971,,,Estes Kefauver Image Collection,,,Dates inferred from Archival Collection dates,"University of Tennessee, Knoxville. Libraries","University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",MPA.144,Spain,"40N, 4W",http://id.loc.gov/authorities/names/n79006971,,,,,,,,,,,,,,A ,matador throws his hat as other men groom the ring,,reformatted digital,still image,eng,Created and edited in general conformance to MODS Guidelines (Version 3.6).
Estes Kefauver Papers,[1925-1967?],inferred,1925,1967,1 photograph,photographs,aat,http://vocab.getty.edu/aat/300046300,KDP_1661,zxx,Lendinez,,,Creator,http://id.loc.gov/vocabulary/relators/cre,,,,,,Spain,http://id.loc.gov/authorities/names/n79006971,,,Estes Kefauver Image Collection,,,Dates inferred from Archival Collection dates,"University of Tennessee, Knoxville. Libraries","University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",MPA.144,Spain,"40N, 4W",http://id.loc.gov/authorities/names/n79006971,"Kefauver, Estes, 1903-1963",naf,http://id.loc.gov/authorities/names/n79144615,"Kefauver, Nancy, 1912-1967",naf,http://id.loc.gov/authorities/names/no2008122950,,,,,,,,,Estes and Nancy Kefauver in the stands watching a bullfight in Spain,,reformatted digital,still image,eng,Created and edited in general conformance to MODS Guidelines (Version 3.6).
Estes Kefauver Papers,[1925-1967?],inferred,1925,1967,1 photograph,photographs,aat,http://vocab.getty.edu/aat/300046300,KDP_1663,zxx,unknown,,,Creator,http://id.loc.gov/vocabulary/relators/cre,,,,,,,,,,Estes Kefauver Image Collection,,,Dates inferred from Archival Collection dates,"University of Tennessee, Knoxville. Libraries","University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",MPA.144,,,,"Kefauver, Estes, 1903-1963",naf,http://id.loc.gov/authorities/names/n79144615,,,,,,,,,,,,Portrait of Estes Kefauver as a Young Man,,reformatted digital,still image,eng,Created and edited in general conformance to MODS Guidelines (Version 3.6).
